category.id,category.name,category.playlist.id,category.playlist.name,category.playlist.track.id,category.playlist.track.name,category.playlist.track.album.id,category.playlist.track.album.name,category.playlist.track.artist,category.playlist.track.feature.danceability,category.playlist.track.feature.energy,category.playlist.track.feature.key,category.playlist.track.feature.loudness,category.playlist.track.feature.mode,category.playlist.track.feature.speechiness,category.playlist.track.feature.acousticness,category.playlist.track.feature.instrumentalness,category.playlist.track.feature.liveness,category.playlist.track.feature.valence,category.playlist.track.feature.tempo,category.playlist.track.feature.duration_ms,category.playlist.track.feature.time_signature
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,1PpFbfG447nP3TZtnZwDkk,Matador - En Vivo en Theater at Madison Square Garden,4Ba1fMWwQyXQOCcTLdWYdW,En Vivo en The Theater at Madison Square Garden,Los Fabulosos Cadillacs,0.481,0.986,9,-4.047,1,0.289,0.209,0.0448,0.931,0.194,190.035,302147,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,7wZ0ik66T55ZFOIVWZ82sX,Te quiero igual - En directo 2005,3hIwt5XJuGCaTgSO6DqL7N,El regreso,Andrés Calamaro,0.57,0.855,7,-8.226,1,0.0319,0.323,0,0.953,0.653,128.061,233213,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,7a0yeeNookEFR7YjYAhyrf,Perro Amor Explota - Live In Buenos Aires / 2001,7xdsaV2y15dItFMlsoWTqu,De La Cabeza Con Bersuit Vergarabat (Live In Buenos Aires / 2001),Bersuit Vergarabat,0.492,0.824,4,-5.194,0,0.0677,0.218,0,0.98,0.363,124.156,268840,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,0OzoiPKjQfoipRLGQ4s8AD,Prometeo,7DXwwQCZscyehAJoCC38jW,Ciro Y los Persas En el Estadio de River,Ciro y los Persas,0.416,0.888,11,-6.85,0,0.0512,0.0746,0.000414,0.884,0.484,161.921,249815,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,48JNsIQ07dqVwpOdjjN8yu,Cosa Linda/Clara - En Vivo,3fV0us97rc1lbhjWVWQO2U,MVD/05/03/05 (En Vivo),"No Te Va Gustar, Sebastián Teysera",0.539,0.575,11,-8.412,0,0.0311,0.653,0.0027,0.251,0.48,87.781,398705,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,06Lb8SpBalxFjvFOD7MoCA,El Bar de la Calle Rodney - En Vivo,4ocTAKR72ukLnPb93jRdLN,Navegar Es Preciso (En Vivo),La Portuaria,0.637,0.778,6,-6.254,1,0.034,0.487,0,0.974,0.744,99.095,243533,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3sQ9wDa9VyrvZ5YLMDGau7,Costumbres Argentinas - En Vivo,7EROBfgVoYwrur8ZOT3TAI,1982-1987 - Himnos Del Corazón,Los Abuelos De La Nada,0.48,0.845,4,-10.142,1,0.043,0.144,3.58e-06,0.402,0.775,141.174,183020,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,0XSQ9yqkQ3Kx8U44QhkJ4b,Rezando Solo (En Vivo),6xU4VN8x2AImGFY93l5c8A,Rezando Solo (En Vivo),"Indio Solari y los Fundamentalistas del Aire Acondicionado, Los Fundamentalistas del Aire Acondicionado",0.678,0.573,2,-12.466,0,0.0269,0.00224,0.0164,0.0965,0.889,119.016,330429,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,0HCcZ5tV6KCUOtcXjttwq8,Beatle - Acústico en Vivo,6j8Pylv9STVsYonxYxUoYE,"Acústico,Teatro Opera, Buenos Aires, Argentina.",Attaque 77,0.497,0.899,7,-5.867,1,0.0323,0.144,1.1e-05,0.796,0.432,106.559,212107,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,76Bt5vjnbxyr0JmxZKToTW,Sucio y Desprolijo - En Vivo Cosquín Rock,1PFc4pnap71P8RBNYxCfvR,Sucio y Desprolijo (En Vivo Cosquín Rock),"Pappo, Charly García",0.255,0.941,9,-5.749,0,0.0539,0.000317,0.0462,0.96,0.399,135.649,333394,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3hmwzYgvnNZEj2x10gERwj,Todo Eso Que Nos Queda - En Vivo en el Gran Rex,3UhQ3G2btSrgyZHpG0yUcd,Todo Eso Que Nos Queda (En Vivo en el Gran Rex),Los Perez García,0.509,0.962,2,-7.445,1,0.0722,0.0104,0,0.978,0.372,132.976,244223,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,2gcgBpVcO0CONdvzvTBmQM,Campanas en la Noche - En Vivo,64A2yWDQnsti67uCO44olg,Tipitorex,Los Tipitos,0.545,0.71,4,-9.631,0,0.0337,0.05,0.0587,0.958,0.716,145.698,241347,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,7u6COXLLPAbO4TTlSimsNx,Mal Bicho - En Vivo en Theater at Madison Square Garden,4Ba1fMWwQyXQOCcTLdWYdW,En Vivo en The Theater at Madison Square Garden,Los Fabulosos Cadillacs,0.526,0.92,7,-6.027,1,0.158,0.103,8.33e-05,0.755,0.295,104.616,417880,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3c8v1vkAFkEMn17asSMldf,Ya No Estás - En Vivo en el Luna Park,49Y0JDS4o3itFl0aw1eD0o,Vivo,Las Pelotas,0.428,0.89,2,-7.082,1,0.0442,0.0217,0.000254,0.962,0.628,139.099,214358,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,1zDK1iD8uUYhT3yExKFG1S,El Amor No Existe - En Vivo,14eqmcxSOymxp0BsNF6qkf,El Amor No Existe (En Vivo),"Los Tabaleros, Martin ""Mono"" Fabio",0.482,0.754,0,-7.64,1,0.0663,0.487,0,0.438,0.681,61.821,168693,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,2qV86KONAvMWtYrQs0FLPf,Cerca De La Revolución - Live,6squHvecpkgdtu5ugJ36dZ,La Vanguardia Es Así (Live),Charly García & The Prostitution,0.664,0.832,5,-5.226,1,0.0298,0.0157,0.0628,0.755,0.647,110.419,288680,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,1vbuhtvcvHBsbdFJgyZHCu,Pensar en Nada - En Vivo,1z9HFVvWCXsY1BkmyGBiRx,Huracanes en Luna Plateada (En Vivo),"Los Piojos, León Gieco",0.458,0.962,2,-5.023,1,0.0731,0.116,0.621,0.968,0.465,147.651,442827,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,7fkEs3xGUfFp68mFhR8Zar,La Única Voz - En Vivo,3fV0us97rc1lbhjWVWQO2U,MVD/05/03/05 (En Vivo),No Te Va Gustar,0.42,0.688,7,-7.282,0,0.0822,0.0412,0.000818,0.966,0.722,82.362,336120,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,101iy0A0T20E8D8Gi1HLiR,Nunca Quise - En Vivo Luna Park,6lwEfjAV0TPNUQxrnoDbF1,Otro Día en el Planeta Tierra (15 Aniversario - Remasterizado),Intoxicados,0.571,0.786,9,-6.786,1,0.0341,0.287,0,0.709,0.661,119.788,279549,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5qmap4CQeX4rNCIi2rBOJ8,Sé Vos - En Vivo,2l7x79wrLp28jt7qRjErxT,En Vivo Obras,Almafuerte,0.203,0.774,9,-4.877,0,0.0402,0.00279,0.000333,0.93,0.478,73.988,249144,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,6sFlPg9uvTFUbZiPQuINTE,Loco un Poco - En Vivo en el Teatro Ópera,34EF129K1HSEGO3egVmPJc,Loco un Poco (En Vivo en el Teatro Ópera),"Turf, Cucho Parisi",0.389,0.829,11,-8.919,0,0.0883,0.00687,2.04e-05,0.958,0.593,175.819,229267,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,6O85SuoaMijZX1Qv5tStWG,"Ay, Qué Dios Boludo - En Vivo",3CMK0ejRCOSYNFlPonwahd,22/12/18 Flores (En Vivo),Divididos,0.347,0.933,0,-4.959,1,0.0378,0.000469,0.0537,0.746,0.647,147.739,250539,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,00TU7szqwBrxWTd9SO7ihK,Ella Uso Mi Cabeza Como Un Revolver - MTV Unplugged,5RJLKN7ucuVaRAUzNKtKB8,Comfort Y Musica Para Volar,Soda Stereo,0.372,0.764,8,-7.352,1,0.0347,0.00285,0.0121,0.708,0.22,82.824,364493,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3AjtTcyP76C5Cwb0qfvPM6,Yo Tomo - Live In Buenos Aires / 2001,7xdsaV2y15dItFMlsoWTqu,De La Cabeza Con Bersuit Vergarabat (Live In Buenos Aires / 2001),Bersuit Vergarabat,0.606,0.954,9,-4.415,0,0.083,0.0464,0.000362,0.616,0.793,114.017,226187,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,0dLhI6DsfJfGvB1Pa3jPZ4,Astros - En Vivo en River 2018,6Rz8GNFfkBkWauaPRK8QPw,Ciro y los Persas en el Estadio de River (En Vivo),Ciro y los Persas,0.581,0.75,9,-7.585,0,0.0342,0.323,0.00359,0.56,0.285,148.131,544986,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5kBretIv7ZwEtsHkGVOHha,La Única Voz (En Vivo),0cXt0t5PRtJf4JeaNlpVZz,La Única Voz (En Vivo),No Te Va Gustar,0.552,0.622,7,-7.959,0,0.153,0.379,3.06e-06,0.691,0.858,176.093,243275,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,7dF2tY2XnIJCfAn5xEegm0,El Viejo (En Vivo),3tXQQLWOJSgvCHqmGGCd1N,Pepsi Music 2005,La Vela Puerca,0.534,0.867,1,-6.683,0,0.0755,0.231,0,0.979,0.669,116.969,195866,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3yukeTj5XXNASMuq2ybNNv,11 y 6,4WLwsEOqZXfYEJK9iLdGVs,No Sé Si Es Baires O Madrid,Fito Paez,0.475,0.423,7,-8.928,1,0.0319,0.961,4.74e-06,0.983,0.329,106.151,237947,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,08qqssgwcz5zN5L9ev8BkZ,Yendo de la Cama al Living - En Vivo Teatro Ópera,3luYZNG2a6Y2qaKtEbZEzc,Yendo de la Cama al Living (En Vivo Teatro Ópera),"Los Tipitos, Alejandro Lerner, Fabián Von Quintiero",0.511,0.655,7,-9.739,0,0.0352,0.245,0.0106,0.902,0.787,154.424,298263,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,27CiyWWdkSAM6mWfaNYaxt,Irresponsables - En Vivo,37T4qeUVTpx7Ps3HhSKdKc,Repuesto de Fe (En Vivo),Babasónicos,0.392,0.965,4,-4.841,0,0.06,0.00289,0,0.885,0.725,187.919,164933,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,26gc3gRiPBIpvvBP87sdxg,Espadas y Serpientes - Acústico en Vivo,6j8Pylv9STVsYonxYxUoYE,"Acústico,Teatro Opera, Buenos Aires, Argentina.",Attaque 77,0.43,0.912,7,-5.101,1,0.0367,0.0174,3.23e-06,0.699,0.235,149.688,288560,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,20zqLQwGq2HArJgR9Osp3T,Se Fue al Cielo - En Vivo Luna Park,5a6i5OQTh7QTNh6bNJvwXK,Se Fue al Cielo (En Vivo Luna Park),Intoxicados,0.46,0.853,7,-6.167,1,0.0286,0.0202,0,0.788,0.77,129.615,230529,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5En6kK2Xn4HgYQBhBgcxY0,A Dónde Vas - Acústico en Vivo,3strzjXT1o3fjp6TmC67ev,Instante Eterno (acústico en Vivo),"El Bordo, Facundo Soto",0.429,0.77,7,-9.747,1,0.0616,0.0664,0,0.921,0.3,89.566,227050,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,303pHynPWt6fzRQFQwI8SL,Selva,3Pzh6hE7RZofmrIrFyfiDd,La Portuaria En Vivo,La Portuaria,0.476,0.904,11,-7.908,1,0.0896,0.0131,0.0605,0.718,0.464,116.798,279290,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,4kO3ytUsym4fw60Szcglc5,Al Lado Del Camino,4WLwsEOqZXfYEJK9iLdGVs,No Sé Si Es Baires O Madrid,Fito Paez,0.404,0.479,0,-8.883,1,0.104,0.943,0,0.976,0.37,87.726,432680,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,6b0scCYeLBGT3zyWoZUqJY,Té para Tres,4UGpnKpfb814RkAWPUtSVP,Otras Canciones en Vivo en Latinoamérica,No Te Va Gustar,0.255,0.222,0,-10.63,1,0.032,0.685,0.00015,0.576,0.197,86.625,143770,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,09MFq4vAtlRnC9dQVQJYln,Lo Frágil De La Locura - En Directo Desde Estadio De Huracán Buenos Aires / 2001,5cgGmPTXGyysE1ShAqPh0x,Insoportablemente Vivo (En Directo Desde Estadio De Huracán Buenos Aires / 2001),La Renga,0.208,0.978,0,-5.354,1,0.184,0.00459,0.00164,0.348,0.128,137.9,283947,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,4gbI9BleMGRBK9umkCWQr0,De No Olvidar - En Vivo,5Za1fHcJlmlMZ6Y68qBWoE,De No Olvidar (En Vivo),La Vela Puerca,0.421,0.547,4,-10.23,1,0.0308,0.783,4.6e-05,0.869,0.828,169.611,159653,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5TGoGRyAsi2mbL3WTgIORw,Mirada Speed - En Vivo Teatro Ópera,2TtFm0rtWRKUU9PYXuFMVo,Mirada Speed (En Vivo Teatro Ópera),"Los Tipitos, Mike Amigorena",0.603,0.807,9,-6.304,0,0.0386,0.0167,0,0.679,0.699,123.978,271067,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,4R924NQoTVx3BJxgghtDSm,Pronta Entrega - Live,7byqd7hsiFnu2cd4LQPlBm,Vivo,Virus,0.531,0.906,2,-4.647,0,0.0544,0.179,0.00012,0.978,0.581,144.261,263373,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3KrKX1gi6ganTUPYxUNVuS,Para las Almas Sensibles - En Vivo,10Mi4VaouVIcQxUnQTmM4n,Una Noche en el Ópera (En Vivo),Pez,0.412,0.846,7,-5.171,1,0.0433,0.000683,0.0154,0.961,0.516,89.935,245073,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5ba8CYp9PnXs6gISceAzLQ,Volando - Acústico en Vivo,3strzjXT1o3fjp6TmC67ev,Instante Eterno (acústico en Vivo),El Bordo,0.591,0.765,0,-8.777,1,0.0408,0.0513,0,0.729,0.335,124.024,253758,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,791qSfAXdS5tBhiCedt6ty,Te Diría - En Vivo,5JG3SpaazCnXheOQQNXBjV,Fantasmas Peleándole al Viento (En Vivo),Los Piojos,0.15,0.903,0,-6.509,1,0.0643,0.00804,0.0776,0.847,0.365,158.323,439800,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,0FgxJadnECY2W5cvt9tKVg,Las Cosas Que No Se Tocan - En Vivo Luna Park,49Dc7i19OTFHpmyqxdIGyI,Otra Noche en la Luna (Episodio I),Intoxicados,0.31,0.914,9,-5.586,1,0.102,0.015,1.05e-06,0.936,0.391,118.694,244800,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5wgRWOiG03SCAegRd9rra4,Todo Cambia (En Vivo),3pI15DVSdaJRYaLPbb3jMQ,Todo Cambia (En Vivo),La Beriso,0.389,0.879,11,-7.039,1,0.0651,0.0772,1.98e-06,0.989,0.491,160.043,232128,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,09Pwn1Wp7Sl9zCrKkpFwI2,Libros Sapenciales - En Vivo en Mr. Jones,3ruPgicuSbKH3JFcDMr4P6,Esta Noche No Parece Igual (En Vivo en Mr. Jones),"Willy Quiroga, Vox Dei",0.285,0.666,7,-11.377,1,0.0661,0.071,0.0126,0.697,0.461,89.535,468562,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,4TOkJHPplwaJPmrhvLDZ6O,Me Mata,5q9atOWoewQnrNG3t4mU5p,Kapangstock,Kapanga,0.282,0.958,6,-3.716,0,0.339,0.0377,0.0035,0.946,0.472,158.629,249813,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5CbX94QcX74Xy0l4ArAIQI,Absolutismos… - Live In Buenos Aires / 2016,3l0v842H6eKkHsOmHUUcHe,Vivo De Pastillas: Locura Y Realidad (Live In Buenos Aires / 2016),Las Pastillas del Abuelo,0.565,0.747,4,-5.337,0,0.0427,0.0403,2.76e-06,0.94,0.233,114.081,222227,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,15dNGPxvzuCvTBzFGmveZi,Demoliendo Hoteles - Live,7vuvoAP3WxyXIvH64LDn1R,Unplugged,Charly García,0.593,0.794,5,-9.016,1,0.258,0.49,0.00705,0.957,0.556,158.608,329893,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,6LvWM7uIXgVG8FQWj5Gv1d,La Parabellum del Buen Psicópata - En Vivo,7H3R1THjVZhSeEKK6S6MUE,En Directo,Patricio Rey y sus Redonditos de Ricota,0.507,0.893,7,-5.696,1,0.0461,0.127,0.0013,0.983,0.324,104.741,381827,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5FpCjtZiQ1fEBcsJFdOrtU,Solo,4UGpnKpfb814RkAWPUtSVP,Otras Canciones en Vivo en Latinoamérica,No Te Va Gustar,0.316,0.565,0,-6.784,1,0.029,0.0236,0,0.678,0.358,97.979,232036,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,4GEwKXEgUAWy7nMbjfP6qJ,Mujer Amante - En Vivo,3GvXr0sGR1aTLARW8BMHpR,En el Teatro Opera - En Vivo,Rata Blanca,0.496,0.851,11,-5.689,0,0.038,0.0267,0.013,0.051,0.604,115.362,334259,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,45IxlTNzM9Sn4ionmmFMxi,Morella - En Vivo,1z9HFVvWCXsY1BkmyGBiRx,Huracanes en Luna Plateada (En Vivo),Los Piojos,0.108,0.971,11,-3.577,1,0.165,0.369,0.816,0.545,0.0385,154.119,345227,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,53UkQ1uvwBXgF3f0Ttd0J7,Carismático (En Vivo Luna Park 2006),2vHwdJI0FKurPPmHjXj24Z,Luces (En Vivo Luna Park 2006),Babasónicos,0.604,0.914,7,-4.99,1,0.0362,0.123,0.859,0.974,0.422,137.032,163347,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,7ywbpggu1JZHDKCK153aTf,El Balcón - En Vivo,61TR8ZaXw2iCrD4uxgex54,Huellas Digitales (En Vivo),Eruca Sativa,0.408,0.85,2,-6.098,1,0.0966,0.000958,0.0102,0.989,0.193,111.387,346040,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,2itM9PP3LGo6DgyJpBY4JX,Chino,4lmRIta1CJWESEv4EA9laV,La Mancha 360,Mancha De Rolando,0.556,0.788,7,-7.0,1,0.0434,0.122,0,0.604,0.442,127.891,236802,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,5lOFksI7IFX1g96ekSGBiU,Banda de Garage,7DXwwQCZscyehAJoCC38jW,Ciro Y los Persas En el Estadio de River,Ciro y los Persas,0.45,0.874,4,-6.601,1,0.0592,0.0217,0.0336,0.96,0.332,137.299,291139,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3THKD73CJFqVc0uC4POM0A,No Se Llama Amor - En Vivo,3tXQQLWOJSgvCHqmGGCd1N,Pepsi Music 2005,Turf,0.453,0.929,5,-6.694,0,0.0713,0.437,0,0.922,0.615,191.861,245838,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,2Shj8NDwydmHtOpWgjbvS6,Silencio (Ft. Fito Páez) - En Vivo Teatro Ópera,2k5KhI4SGsscifqsHjiRpg,Silencio (Ft. Fito Páez) (En Vivo Teatro Ópera),"Los Tipitos, Fito Paez",0.595,0.819,4,-7.366,0,0.0323,0.041,3.54e-06,0.973,0.479,113.996,301830,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,1rOyTQAHsI9fVxZxVicjlU,Beatle - En Vivo en el Foro Sol,15BaEoAe29NVQamVLZtlht,Foro Sol - 17 Nov 2017 (En Vivo),Los Auténticos Decadentes,0.495,0.912,7,-4.885,1,0.0411,0.00399,2.28e-05,0.647,0.602,98.845,168355,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,0EjnyCHJN8TeW4FYocAaRc,"Sin documentos - En directo, Las Ventas 7 septiembre 1993",30GKlcBPFyyhVjAxH6TC5Q,En Las Ventas 7 septiembre 1993 (En directo),Los Rodriguez,0.4,0.966,2,-4.496,1,0.0686,0.000765,8.85e-06,0.681,0.604,96.241,342645,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3ssaVppMVSm0WwO0Uz6NVe,Homero - En Vivo Luna Park,2i3jAjsGsoeP0Sq0DjF1vy,Otra Noche en la Luna (Episodio II),Intoxicados,0.461,0.858,4,-6.598,1,0.0364,0.0602,0,0.916,0.564,123.193,259200,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,6GyvWDAdfg2gzi0BMS48UK,Verano del 92,7DXwwQCZscyehAJoCC38jW,Ciro Y los Persas En el Estadio de River,Ciro y los Persas,0.415,0.851,2,-9.126,1,0.0972,0.176,0.00162,0.872,0.515,97.934,261840,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,2s4FbgZH1PS2c6DawiE6up,Donde Vamos,4lmRIta1CJWESEv4EA9laV,La Mancha 360,Mancha De Rolando,0.361,0.641,0,-6.607,1,0.0298,0.0228,0,0.0956,0.436,168.734,282307,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,4lhtqmdz80xSAKWMwDUcuK,La Rueda Mágica - En Vivo,69hkXFR8jgVt1cLqfQmKEj,El Amor Después Del Amor 20 Años ( En Vivo ),Fito Paez,0.541,0.882,2,-6.27,1,0.0372,0.134,0,0.726,0.64,117.156,247613,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3YeTUDReoVOsMmN9Vp8uRc,Sacrificio y Rock and Roll,7HcdNaR29l7Ia06pPjz9SD,Alucinados como la primera vez,Pier,0.535,0.911,4,-5.382,1,0.0365,0.00761,3.43e-05,0.828,0.422,129.934,331453,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3OMgQ7P13FHpxchxLVjHRs,"Verso - En Vivo, La Trastienda",4W74DLNQlKJ2ykYJ1EMwCT,"La Chancha Muda (En Vivo, La Trastienda)",La Chancha Muda,0.381,0.875,11,-6.655,0,0.0766,0.00063,4.46e-05,0.747,0.495,123.002,171221,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,3YqOTz8YqRKfxS64GyGUTB,Te Hacen Falta Vitaminas - Me Verás Volver Gira 2007,1cwZmK0zXorTlALtgOajeC,Gira Me Verás Volver,Soda Stereo,0.277,0.996,2,-4.228,1,0.467,0.00813,0.00231,0.963,0.385,174.57,225120,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,0XwsU1FkJ96PBYoAiS8Oev,Estoy Completamente Nervioso - En Vivo - Remasterizado,5R1Xd9BBV8i9fX4MsmQ2Nb,En Concierto (Remasterizado),Pappo,0.396,0.957,8,-8.297,0,0.107,0.155,0.771,0.635,0.241,122.274,217632,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,4RcDjycBOjdXrt11dT3lAD,Canción de Cuna,7DXwwQCZscyehAJoCC38jW,Ciro Y los Persas En el Estadio de River,Ciro y los Persas,0.479,0.5,7,-9.225,1,0.0281,0.614,0.000498,0.963,0.208,143.791,328286,4
rock,Rock,37i9dQZF1DWW6E2JpQb9U9,Vivo de Rock,2EKpp368TlOU6dMaOeoSPJ,Calavera,4lmRIta1CJWESEv4EA9laV,La Mancha 360,Mancha De Rolando,0.525,0.81,7,-6.57,1,0.0308,0.00754,5.4e-06,0.95,0.485,136.082,220596,4
rock,Rock,37i9dQZF1DWUB167twpvS4,Rockabilly Rebellion!,4upLu0R3npTDnk4jSBa6Ju,Let's Have A Party,12uadrsBO9OStSXlXLV6cW,20 Rock 'N' Roll Hits,Wanda Jackson,0.527,0.919,4,-6.911,1,0.0429,0.595,7.25e-06,0.211,0.913,165.928,131827,4
rock,Rock,37i9dQZF1DWUB167twpvS4,Rockabilly Rebellion!,6oRHRkQigTzJ3KwpO3XOV6,Bye Bye Love,4lmdDGcU5u1xk3GCcVJSYT,The Very Best of The Everly Brothers,The Everly Brothers,0.547,0.523,9,-9.176,1,0.0572,0.724,0,0.103,0.89,169.598,142907,4
rock,Rock,37i9dQZF1DWUB167twpvS4,Rockabilly Rebellion!,3qz0e03PIaalwcCGwaJHMs,Matchbox,2mDKmUu61YwkVAJfvD81HK,The Dance Album,Carl Perkins,0.524,0.892,9,-8.231,1,0.0645,0.48,0.00855,0.392,0.923,170.15,127848,4
rock,Rock,37i9dQZF1DWUB167twpvS4,Rockabilly Rebellion!,2sZjmnS1BSoc1svOu5P8LM,Hot Rod Lincoln,6yHBkaKEf5695yioe4YY9q,Lost In The Ozone,Commander Cody and His Lost Planet Airmen,0.696,0.791,4,-13.056,1,0.22,0.296,0,0.318,0.965,130.246,164933,4
rock,Rock,37i9dQZF1DWUB167twpvS4,Rockabilly Rebellion!,5wbZ3sbWf4PppzZiRxkxou,Ready Teddy,18tV6PLXYvVjsdOVk0S7M8,Here's Little Richard (Deluxe Edition),Little Richard,0.532,0.678,5,-5.59,1,0.19,0.673,0,0.103,0.971,205.973,126680,4
rock,Rock,37i9dQZF1DWUB167twpvS4,Rockabilly Rebellion!,5Ug7n6LdrjmXuN33qO0HLT,Endless Sleep,6Klf8NkGN5oIfHPUQkGjRL,Endless Sleep,Jody Reynolds,0.628,0.184,4,-10.716,1,0.0415,0.817,4.5e-05,0.116,0.486,110.479,143693,4
rock,Rock,37i9dQZF1DWUB167twpvS4,Rockabilly Rebellion!,7bkKBLFDN1hXXeSBdnpWUz,Bip Bop Boom,7x2mwvzhicAKaev9ufnjIG,Bip Bop Boom,Mickey Hawks,0.325,0.92,7,-6.235,0,0.135,0.404,0.0212,0.102,0.878,174.543,98987,4
